term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,max_pos_group,stop,dfidf,stem_porter,stem_snowball,stem_lancaster,df,idf,mean_tfidf
227,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,227,227,227,1,7.569855608330948,0.00012769661957373393
228,2,3,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,228,228,228,2,6.569855608330948,0.00013152063411769348
229,2,3,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'CD'}",NN,0,13.139711216661896,229,229,229,2,6.569855608330948,0.00013152063411769348
22nd,2,4,1.836178032149641e-06,19.054862622964958,CD,2,"{'CD', 'JJ'}",CD,0,7.569855608330948,22nd,22nd,22nd,1,7.569855608330948,0.0002612547233246229
23,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,23,23,23,1,7.569855608330948,0.00017946551940092336
230,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,230,230,230,1,7.569855608330948,0.00012769661957373393
231,2,3,1.836178032149641e-06,19.054862622964958,CD,2,"{'CD', 'JJ'}",CD,0,13.139711216661896,231,231,231,2,6.569855608330948,0.00013152063411769348
232,2,3,1.836178032149641e-06,19.054862622964958,VB,2,"{'CD', 'VB'}",VB,0,13.139711216661896,232,232,232,2,6.569855608330948,0.00018854838906075459
233,2,3,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,233,233,233,2,6.569855608330948,0.00018854838906075459
234,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,234,234,234,1,7.569855608330948,0.00019340458886895625
235,2,3,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,235,235,235,2,6.569855608330948,0.00018854838906075459
236,2,3,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,236,236,236,2,6.569855608330948,0.00018854838906075459
237,2,3,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'CD'}",NN,0,13.139711216661896,237,237,237,2,6.569855608330948,0.00018854838906075459
238,2,3,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,238,238,238,2,6.569855608330948,0.00018854838906075459
239,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,239,239,239,1,7.569855608330948,0.00019340458886895625
24,2,2,1.836178032149641e-06,19.054862622964958,RB,2,"{'CD', 'RB'}",RB,0,13.139711216661896,24,24,24,2,6.569855608330948,0.0001764507113165866
240,2,3,1.836178032149641e-06,19.054862622964958,CD,2,"{'CD', 'JJ'}",CD,0,13.139711216661896,240,240,240,2,6.569855608330948,0.00018854838906075459
241,2,3,1.836178032149641e-06,19.054862622964958,IN,2,"{'CD', 'IN'}",IN,0,13.139711216661896,241,241,241,2,6.569855608330948,0.00018854838906075459
242,2,3,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'CD'}",NN,0,13.139711216661896,242,242,242,2,6.569855608330948,0.00018854838906075459
243,3,3,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,13.139711216661896,243,243,243,2,6.569855608330948,0.0002092414994211784
244,2,3,1.836178032149641e-06,19.054862622964958,CD,2,"{'CD', 'JJ'}",CD,0,13.139711216661896,244,244,244,2,6.569855608330948,0.00018854838906075459
245,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,245,245,245,1,7.569855608330948,0.00019340458886895625
246,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,246,246,246,1,7.569855608330948,0.00019340458886895625
247,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,247,247,247,1,7.569855608330948,0.00019340458886895625
248,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,248,248,248,1,7.569855608330948,0.00019340458886895625
25,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,25,25,25,1,7.569855608330948,0.00017946551940092336
26,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,26,26,26,2,6.569855608330948,0.0001764507113165866
261,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,261,261,261,1,7.569855608330948,2.3842815862959297e-05
262,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,262,262,262,1,7.569855608330948,2.3842815862959297e-05
265,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,265,265,265,1,7.569855608330948,2.3842815862959297e-05
266,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,266,266,266,1,7.569855608330948,2.3842815862959297e-05
268,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,268,268,268,1,7.569855608330948,2.3842815862959297e-05
27,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,27,27,27,2,6.569855608330948,0.0002828832899718545
270,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,270,270,270,1,7.569855608330948,2.3842815862959297e-05
273,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,273,273,273,1,7.569855608330948,2.3842815862959297e-05
28,2,2,1.836178032149641e-06,19.054862622964958,NNP,2,"{'CD', 'NNP'}",NN,0,13.139711216661896,28,28,28,2,6.569855608330948,0.0001764507113165866
280,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,280,280,280,1,7.569855608330948,2.3842815862959297e-05
281,1,3,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,281,281,281,1,7.569855608330948,2.3842815862959297e-05
284,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,284,284,284,1,7.569855608330948,2.3842815862959297e-05
29,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,29,29,29,1,7.569855608330948,0.00017946551940092336
291,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,291,291,291,1,7.569855608330948,2.3842815862959297e-05
295,1,3,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,295,295,295,1,7.569855608330948,2.3842815862959297e-05
296,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,296,296,296,1,7.569855608330948,2.3842815862959297e-05
297,1,3,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,297,297,297,1,7.569855608330948,2.3842815862959297e-05
298,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,298,298,298,1,7.569855608330948,2.3842815862959297e-05
299,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,299,299,299,1,7.569855608330948,2.3842815862959297e-05
2l2,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,2l2,2l2,2l2,1,7.569855608330948,2.3842815862959297e-05
2o,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,2o,2o,2o,1,7.569855608330948,6.304010333386865e-05
2y,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,2y,2y,2y,1,7.569855608330948,2.3842815862959297e-05
3,12,1,1.1017068192897846e-05,16.4699001222438,CD,2,"{'CD', 'NNP'}",CD,0,39.599375461997724,3,3,3,9,4.399930606888636,0.0009238138216909204
30,4,2,3.672356064299282e-06,18.054862622964958,CD,2,"{'CD', 'JJ'}",CD,0,17.954679322829374,30,30,30,3,5.984893107609792,0.00029539741438028137
300,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,300,300,300,1,7.569855608330948,2.3842815862959297e-05
301,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,301,301,301,1,7.569855608330948,2.3842815862959297e-05
302,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,302,302,302,1,7.569855608330948,2.3842815862959297e-05
303,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,303,303,303,1,7.569855608330948,2.3842815862959297e-05
304,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,304,304,304,1,7.569855608330948,2.3842815862959297e-05
306,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,306,306,306,1,7.569855608330948,2.3842815862959297e-05
309,1,3,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,309,309,309,1,7.569855608330948,2.3842815862959297e-05
30th,2,4,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,30th,30th,30th,2,6.569855608330948,0.0002520409652876839
31,8,2,7.344712128598564e-06,17.054862622964958,CD,2,"{'CD', 'RB'}",CD,0,33.33750480391341,31,31,31,7,4.762500686273344,0.000820528710695516
310,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,310,310,310,1,7.569855608330948,2.3842815862959297e-05
312,1,3,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,312,312,312,1,7.569855608330948,2.3842815862959297e-05
318,1,3,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,318,318,318,1,7.569855608330948,2.3842815862959297e-05
31l,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,31l,31l,31l,1,7.569855608330948,2.3842815862959297e-05
31st,2,4,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,31st,31st,31st,2,6.569855608330948,0.00018183801087054638
32,2,2,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'CD'}",NN,0,13.139711216661896,32,32,32,2,6.569855608330948,0.0001764507113165866
3213,1,4,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,3213,3213,3213,1,7.569855608330948,2.3842815862959297e-05
324,1,3,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,324,324,324,1,7.569855608330948,2.3842815862959297e-05
325,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,325,325,325,1,7.569855608330948,2.3842815862959297e-05
328,1,3,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,328,328,328,1,7.569855608330948,2.3842815862959297e-05
329,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,329,329,329,1,7.569855608330948,2.3842815862959297e-05
33,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,33,33,33,1,7.569855608330948,0.00017946551940092336
333,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,333,333,333,1,7.569855608330948,2.3842815862959297e-05
335,1,3,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,335,335,335,1,7.569855608330948,2.3842815862959297e-05
336,1,3,9.180890160748206e-07,20.054862622964958,PDT,1,{'PDT'},PD,0,7.569855608330948,336,336,336,1,7.569855608330948,2.3842815862959297e-05
34,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,34,34,34,1,7.569855608330948,0.000313711380370118
35,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,35,35,35,1,7.569855608330948,0.000313711380370118
36,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,36,36,36,1,7.569855608330948,0.000313711380370118
37,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,37,37,37,1,7.569855608330948,0.000313711380370118
38,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,38,38,38,2,6.569855608330948,0.0003639885222286001
382,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,382,382,382,1,7.569855608330948,0.00014540636973359484
39,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,39,39,39,1,7.569855608330948,0.000313711380370118
394,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,394,394,394,1,7.569855608330948,0.0001336957896208221
4,15,1,1.3771335241122308e-05,16.147972027356438,CD,2,"{'NN', 'CD'}",CD,0,36.55884486664758,4,4,4,8,4.569855608330948,0.0014157531275976508
40,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,40,40,40,1,7.569855608330948,0.000313711380370118
40k55,1,5,9.180890160748206e-07,20.054862622964958,IN,1,{'IN'},IN,0,7.569855608330948,40k55,40k55,40k55,1,7.569855608330948,2.3842815862959297e-05
41,3,2,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,17.954679322829374,41,41,41,3,5.984893107609792,0.0004903447692146257
42,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,42,42,42,2,6.569855608330948,0.00040629317444067735
43,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,43,43,43,1,7.569855608330948,0.000313711380370118
430,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,430,430,430,1,7.569855608330948,0.00015442381901939917
44,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,44,44,44,2,6.569855608330948,0.00040629317444067735
45,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,45,45,45,2,6.569855608330948,0.0002929623025830076
46,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,46,46,46,2,6.569855608330948,0.0002602217464964445
463,1,3,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,463,463,463,1,7.569855608330948,0.00023163572852909878
47,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,47,47,47,1,7.569855608330948,0.00014540636973359484
48,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,48,48,48,2,6.569855608330948,0.0002602217464964445
49,3,2,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,17.954679322829374,49,49,49,3,5.984893107609792,0.0003208273925550023
5,7,1,6.426623112523744e-06,17.247507700907352,CD,2,"{'CD', 'JJ'}",CD,0,29.90935864565875,5,5,5,6,4.984893107609792,0.000713187057874198
50,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,50,50,50,2,6.569855608330948,0.0002602217464964445
51,3,2,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,17.954679322829374,51,51,51,3,5.984893107609792,0.0002559029438175092
52,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,52,52,52,2,6.569855608330948,0.0002602217464964445
53,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,53,53,53,1,7.569855608330948,0.00014540636973359484
531,1,3,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,531,531,531,1,7.569855608330948,2.3842815862959297e-05
54,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,54,54,54,2,6.569855608330948,0.0002602217464964445
55,3,2,2.7542670482244616e-06,18.4699001222438,CD,2,"{'CD', 'JJ'}",CD,0,17.954679322829374,55,55,55,3,5.984893107609792,0.0003842459258142556
56,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,56,56,56,2,6.569855608330948,0.0002877780792889497
57,2,2,1.836178032149641e-06,19.054862622964958,NNP,2,"{'CD', 'NNP'}",NN,0,13.139711216661896,57,57,57,2,6.569855608330948,0.0002602217464964445
58,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,58,58,58,1,7.569855608330948,0.00014540636973359484
59,2,2,1.836178032149641e-06,19.054862622964958,NNP,2,"{'CD', 'NNP'}",NN,0,13.139711216661896,59,59,59,2,6.569855608330948,0.0002602217464964445
6,4,1,3.672356064299282e-06,18.054862622964958,CD,1,{'CD'},CD,0,22.27942243332379,6,6,6,4,5.569855608330948,0.0003821996135363299
60,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,60,60,60,2,6.569855608330948,0.0002602217464964445
61,3,2,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,17.954679322829374,61,61,61,3,5.984893107609792,0.00033673405701524636
62,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,62,62,62,2,6.569855608330948,0.0002602217464964445
63,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,63,63,63,2,6.569855608330948,0.0002602217464964445
64,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,64,64,64,1,7.569855608330948,0.00014540636973359484
65,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,65,65,65,2,6.569855608330948,0.00023562240798806025
66,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,66,66,66,2,6.569855608330948,0.00023562240798806025
67,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,67,67,67,1,7.569855608330948,0.00014540636973359484
68,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,68,68,68,2,6.569855608330948,0.00023204232956881623
69,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,69,69,69,2,6.569855608330948,0.0001433107962195307
7,5,1,4.590445080374103e-06,17.732934528077596,CD,1,{'CD'},CD,0,22.27942243332379,7,7,7,4,5.569855608330948,0.00039072380221002697
70,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,70,70,70,1,7.569855608330948,0.00014128136633689712
71,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,71,71,71,2,6.569855608330948,0.00023204232956881623
72,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,72,72,72,1,7.569855608330948,0.00014128136633689712
73,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,73,73,73,1,7.569855608330948,0.00014128136633689712
74,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,74,74,74,1,7.569855608330948,0.00014128136633689712
75,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,75,75,75,1,7.569855608330948,0.00014128136633689712
76,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,76,76,76,2,6.569855608330948,0.00023204232956881623
77,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,77,77,77,1,7.569855608330948,0.00014128136633689712
78,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,78,78,78,2,6.569855608330948,0.00023204232956881623
79,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,79,79,79,1,7.569855608330948,0.00014128136633689712
8,2,1,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,8,8,8,2,6.569855608330948,0.00030147873323823076
80,2,2,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'CD'}",NN,0,13.139711216661896,80,80,80,2,6.569855608330948,0.00023204232956881623
81,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,81,81,81,1,7.569855608330948,0.00014128136633689712
82,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,82,82,82,2,6.569855608330948,0.00023204232956881623
83,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,83,83,83,1,7.569855608330948,0.00014128136633689712
84,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,84,84,84,2,6.569855608330948,0.00023204232956881623
85,3,2,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,17.954679322829374,85,85,85,3,5.984893107609792,0.00034208495639121404
86,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,86,86,86,2,6.569855608330948,0.00017733000771396156
87,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,87,87,87,1,7.569855608330948,0.00014128136633689712
88,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,88,88,88,2,6.569855608330948,0.00017733000771396156
89,2,2,1.836178032149641e-06,19.054862622964958,CD,1,{'CD'},CD,0,13.139711216661896,89,89,89,2,6.569855608330948,0.00017733000771396156
8i,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,8i,8i,8i,1,7.569855608330948,0.0001260802066677373
9,5,1,4.590445080374103e-06,17.732934528077596,CD,1,{'CD'},CD,0,22.27942243332379,9,9,9,4,5.569855608330948,0.0005791864471139306
90,3,2,2.7542670482244616e-06,18.4699001222438,CD,1,{'CD'},CD,0,17.954679322829374,90,90,90,3,5.984893107609792,0.0002762963838266172
91,1,2,9.180890160748206e-07,20.054862622964958,CD,1,{'CD'},CD,0,7.569855608330948,91,91,91,1,7.569855608330948,0.00015873045939045812
